"id","printer_id","color","head","slot_serial","installed_datetime","replaced_datetime","remounted_datetime","remounted_color","remounted_head"
16031,762,3,"1","271819-04","2020-04-21 10:13:59+02","2020-10-30 06:03:41+01",NULL,NULL,NULL
31902,762,3,"1","277152-05","2020-10-30 06:03:41+01","2021-03-08 12:57:15+01",NULL,NULL,NULL
43250,762,3,"1","278177-08","2021-03-08 12:57:15+01","2022-02-10 09:52:54+01",NULL,NULL,NULL
43249,762,3,"2","278729-04","2021-03-08 12:57:16+01","2022-02-10 09:52:43+01",NULL,NULL,NULL
16029,762,3,"3","272277-02","2020-04-21 10:13:59+02","2020-07-02 12:47:57+02",NULL,NULL,NULL
43248,762,3,"3","279641-03","2021-03-08 12:57:16+01","2021-12-02 01:41:27+01",NULL,NULL,NULL
16028,762,3,"4","270857-08","2020-04-21 10:13:59+02","2021-03-08 12:57:16+01",NULL,NULL,NULL
16027,762,3,"5","272042-07","2020-04-21 10:13:59+02","2021-03-08 12:57:16+01",NULL,NULL,NULL
16026,762,3,"6","272518-02","2020-04-21 10:14:00+02","2020-09-09 10:41:27+02",NULL,NULL,NULL
26444,762,3,"6","270301-08","2020-09-09 10:41:27+02","2021-03-08 12:57:16+01",NULL,NULL,NULL
43245,762,3,"6","278532-10","2021-03-08 12:57:16+01","2021-04-22 02:24:39+02",NULL,NULL,NULL
54836,762,3,"6","278532-16","2021-04-22 02:24:39+02","2022-02-25 05:57:43+01",NULL,NULL,NULL
16054,762,4,"2","272334-08","2020-04-21 10:13:57+02","2021-09-20 08:49:27+02",NULL,NULL,NULL
16052,762,4,"4","272331-08","2020-04-21 10:13:57+02","2021-12-13 05:09:38+01",NULL,NULL,NULL
16050,762,4,"6","271676-04","2020-04-21 10:13:57+02","2021-09-20 08:49:27+02",NULL,NULL,NULL
7059,764,0,"1","272684-08","2020-04-16 09:15:06+02","2021-02-06 15:20:30+01",NULL,NULL,NULL
7041,764,0,"7","271823-03","2020-04-16 09:42:56+02","2020-09-14 13:32:27+02",NULL,NULL,NULL
7049,764,1,"4","273293-10","2020-04-16 09:17:25+02","2020-09-07 05:56:13+02",NULL,NULL,NULL
7025,764,3,"2","272179-09","2020-06-29 03:16:18+02","2021-05-14 13:32:27+02",NULL,NULL,NULL
7055,764,3,"7","272011-04","2020-04-16 09:15:06+02","2020-11-23 18:49:10+01",NULL,NULL,NULL
7029,764,4,"7","271736-04","2020-06-22 06:57:22+02","2022-02-03 09:47:59+01",NULL,NULL,NULL
32134,772,1,"0","272928-09","2020-05-04 17:26:52+02","2022-01-24 12:53:26+01",NULL,NULL,NULL
32132,772,1,"2","273175-06","2020-05-04 17:26:57+02","2021-11-18 11:18:42+01",NULL,NULL,NULL
32135,772,1,"3","272854-10","2020-05-04 17:26:26+02","2021-10-14 20:37:40+02",NULL,NULL,NULL
32148,772,1,"6","272179-03","2020-05-04 17:25:29+02","2020-08-15 14:19:48+02",NULL,NULL,NULL
32147,772,2,"2","273175-05","2020-05-04 17:25:29+02","2020-10-23 23:03:08+02",NULL,NULL,NULL
32157,772,3,"0","271847-03","2020-05-04 17:25:24+02","2021-01-14 18:57:14+01",NULL,NULL,NULL
32145,772,3,"2","273510-01","2020-05-04 17:25:29+02","2020-09-04 16:06:20+02",NULL,NULL,NULL
32122,772,3,"2","272018-08","2020-09-04 16:06:20+02","2021-08-17 01:56:49+02",NULL,NULL,NULL
32138,772,3,"3","268871-06","2020-05-04 17:25:32+02","2021-08-17 01:56:52+02",NULL,NULL,NULL
81578,772,3,"3","281804-09","2021-08-17 01:56:52+02","2022-01-04 12:24:32+01",NULL,NULL,NULL
32125,772,3,"4","272339-01","2020-08-14 22:52:28+02","2021-08-17 01:56:55+02",NULL,NULL,NULL
32144,772,3,"5","273097-08","2020-05-04 17:25:29+02","2021-05-31 16:55:28+02",NULL,NULL,NULL
54607,772,3,"6","278034-02","2021-04-20 21:40:03+02","2021-08-17 01:56:49+02",NULL,NULL,NULL
32126,772,4,"3","273212-07","2020-08-14 18:45:02+02","2020-10-16 18:05:08+02",NULL,NULL,NULL
32117,772,4,"4","271949-10","2020-10-15 22:58:40+02","2021-06-11 01:13:01+02",NULL,NULL,NULL
32149,772,4,"5","273544-02","2020-05-04 17:25:28+02","2020-10-16 16:02:34+02",NULL,NULL,NULL
32142,772,4,"6","273544-01","2020-05-04 17:25:30+02","2021-04-08 23:50:09+02",NULL,NULL,NULL
74024,773,0,"1","272521-07","2020-05-08 02:10:30+02","2021-07-02 23:30:37+02",NULL,NULL,NULL
74021,773,0,"6","272852-09","2020-05-08 02:10:31+02","2022-03-22 06:55:02+01",NULL,NULL,NULL
74017,773,1,"2","272667-02","2020-05-08 02:10:31+02","2020-12-01 08:26:01+01",NULL,NULL,NULL
74011,773,2,"3","273179-04","2020-05-08 02:10:31+02","2022-01-10 11:44:21+01",NULL,NULL,NULL
74008,773,2,"7","272530-09","2020-05-08 02:10:32+02","2020-12-19 12:41:00+01",NULL,NULL,NULL
74003,773,3,"7","272514-02","2020-05-08 02:10:32+02","2022-01-09 14:40:33+01",NULL,NULL,NULL
74031,773,4,"0","272928-02","2020-05-08 02:10:30+02","2021-12-19 05:08:44+01",NULL,NULL,NULL
74029,773,4,"2","272279-04","2020-05-08 02:10:30+02","2021-04-07 08:05:27+02",NULL,NULL,NULL
74028,773,4,"4","273111-01","2020-05-08 02:10:30+02","2021-09-08 01:02:24+02",NULL,NULL,NULL
73988,773,4,"6","273665-06","2021-04-11 18:09:43+02","2021-05-20 07:18:29+02",NULL,NULL,NULL
16949,780,1,"3","273179-07","2020-05-15 02:12:18+02","2020-08-03 03:49:38+02",NULL,NULL,NULL
16915,780,1,"5","273097-02","2020-06-27 01:37:55+02","2021-02-05 01:50:45+01",NULL,NULL,NULL
16956,780,2,"1","272521-06","2020-05-15 02:12:13+02","2021-07-12 01:02:29+02",NULL,NULL,NULL
16967,780,2,"3","273212-10","2020-05-15 02:12:07+02","2021-08-16 07:22:02+02",NULL,NULL,NULL
16971,780,2,"6","272852-06","2020-05-15 02:12:05+02","2021-09-04 15:25:14+02",NULL,NULL,NULL
16959,780,3,"0","272338-04","2020-05-15 02:12:11+02","2021-09-04 15:25:19+02",NULL,NULL,NULL
16963,780,3,"3","272473-01","2020-05-15 02:12:09+02","2021-09-04 15:25:17+02",NULL,NULL,NULL
16958,780,3,"4","272271-06","2020-05-15 02:12:11+02","2021-08-16 18:26:45+02",NULL,NULL,NULL
16972,780,3,"5","271823-05","2020-05-15 02:12:05+02","2021-10-02 17:02:03+02",NULL,NULL,NULL
16912,780,3,"6","271847-08","2020-06-28 22:36:32+02","2021-09-04 15:25:14+02",NULL,NULL,NULL
16962,780,3,"7","272661-05","2020-05-15 02:12:09+02","2021-09-04 15:25:17+02",NULL,NULL,NULL
3321,788,0,"4","274604-10","2020-05-26 10:56:55+02","2020-08-07 02:46:20+02",NULL,NULL,NULL
3320,788,0,"5","273177-03","2020-05-26 10:56:55+02","2020-07-01 22:17:43+02",NULL,NULL,NULL
3318,788,0,"7","272852-04","2020-05-26 10:56:55+02","2020-06-30 16:24:59+02",NULL,NULL,NULL
3317,788,1,"0","272661-10","2020-05-26 10:56:56+02","2020-06-30 09:12:21+02",NULL,NULL,NULL
3315,788,1,"2","272457-01","2020-05-26 10:56:56+02","2020-09-09 04:36:20+02",NULL,NULL,NULL
3311,788,1,"6","272326-06","2020-05-26 10:56:56+02","2020-06-29 15:10:20+02",NULL,NULL,NULL
3296,788,2,"2","272338-02","2020-05-26 11:13:54+02","2021-09-18 01:36:24+02",NULL,NULL,NULL
3292,788,3,"2","272677-05","2020-05-26 11:13:54+02","2020-12-19 08:37:02+01",NULL,NULL,NULL
855,795,2,"4","273692-06","2020-06-04 11:46:24+02","2021-11-04 16:18:23+01",NULL,NULL,NULL
900,795,2,"7","274769-04","2020-06-04 11:20:07+02","2021-08-17 12:59:33+02",NULL,NULL,NULL
851,795,3,"2","273178-04","2020-06-04 11:46:24+02","2021-11-25 16:09:30+01",NULL,NULL,NULL
849,795,3,"4","273582-01","2020-06-04 11:46:24+02","2021-11-25 16:09:46+01",NULL,NULL,NULL
847,795,3,"6","272515-07","2020-06-04 11:46:24+02","2021-11-25 16:09:30+01",NULL,NULL,NULL
846,795,3,"7","272518-03","2020-06-04 11:46:25+02","2021-11-05 17:33:16+01",NULL,NULL,NULL
892,795,4,"0","274405-03","2020-06-04 11:46:23+02","2021-11-24 17:11:58+01",NULL,NULL,NULL
891,795,4,"1","272674-07","2020-06-04 11:46:23+02","2021-11-23 17:19:13+01",NULL,NULL,NULL
901,795,4,"2","274454-06","2020-06-04 10:55:30+02","2021-11-24 17:11:43+01",NULL,NULL,NULL
890,795,4,"3","274669-04","2020-06-04 11:46:23+02","2021-11-24 17:11:46+01",NULL,NULL,NULL
889,795,4,"4","273112-04","2020-06-04 11:46:23+02","2021-11-24 17:11:58+01",NULL,NULL,NULL
888,795,4,"5","273796-09","2020-06-04 11:46:23+02","2021-11-24 17:12:01+01",NULL,NULL,NULL
887,795,4,"6","274423-05","2020-06-04 11:46:23+02","2021-11-24 17:11:43+01",NULL,NULL,NULL
886,795,4,"7","273359-04","2020-06-04 11:46:23+02","2021-08-17 12:59:43+02",NULL,NULL,NULL
81583,795,4,"7","284269-10","2021-08-17 12:59:43+02","2021-11-04 16:18:21+01",NULL,NULL,NULL
884,795,5,"1","272662-08","2020-06-04 11:46:23+02","2020-11-30 14:00:29+01",NULL,NULL,NULL
12528,800,1,"2","249502-09","2019-06-17 12:50:38+02","2020-02-04 08:50:04+01",NULL,NULL,NULL
12530,800,1,"7","249785-03","2019-05-21 05:06:09+02","2019-06-25 03:47:37+02",NULL,NULL,NULL
12533,800,3,"0","250175-08","2019-04-25 07:04:34+02","2020-07-14 10:44:26+02",NULL,NULL,NULL
12481,800,3,"1","270976-02","2020-02-06 15:37:49+01","2020-07-14 10:44:26+02",NULL,NULL,NULL
12535,800,3,"2","249501-01","2019-04-15 10:56:57+02","2020-07-14 10:44:03+02",NULL,NULL,NULL
12487,800,5,"0","271857-03","2020-02-05 16:43:00+01","2021-08-04 18:26:03+02",NULL,NULL,NULL
12497,800,5,"1","270590-08","2020-02-05 16:34:26+01","2021-08-04 18:25:49+02",NULL,NULL,NULL
12502,800,5,"2","271453-09","2020-02-05 16:33:27+01","2020-07-08 13:59:07+02",NULL,NULL,NULL
12480,800,5,"2","273477-01","2020-07-08 13:59:07+02","2021-08-04 18:25:49+02",NULL,NULL,NULL
12505,800,5,"3","270821-01","2020-02-05 16:32:44+01","2021-08-04 18:25:49+02",NULL,NULL,NULL
12491,800,5,"4","271454-08","2020-02-05 16:36:28+01","2021-08-04 18:26:03+02",NULL,NULL,NULL
12496,800,5,"5","271453-04","2020-02-05 16:34:26+01","2021-08-04 18:27:32+02",NULL,NULL,NULL
12501,800,5,"6","270023-07","2020-02-05 16:33:27+01","2021-08-04 18:25:49+02",NULL,NULL,NULL
12486,800,5,"7","270018-03","2020-02-05 16:43:00+01","2021-08-04 18:25:49+02",NULL,NULL,NULL
12489,800,7,"0","271996-02","2020-02-05 16:43:00+01","2021-05-04 00:30:50+02",NULL,NULL,NULL
26307,801,0,"1","271847-07","2020-06-15 08:26:41+02","2021-09-08 05:07:08+02",NULL,NULL,NULL
26298,801,1,"5","274675-05","2020-06-15 08:26:41+02","2021-03-06 04:10:06+01",NULL,NULL,NULL
26293,801,1,"7","274606-02","2020-06-15 08:26:45+02","2021-09-08 12:38:53+02",NULL,NULL,NULL
26274,801,3,"1","274769-07","2020-06-15 08:33:49+02","2021-11-23 12:49:42+01",NULL,NULL,NULL
26310,801,4,"2","274774-07","2020-06-15 08:26:19+02","2020-08-27 06:31:36+02",NULL,NULL,NULL
26283,801,4,"5","274604-03","2020-06-15 08:33:49+02","2020-11-09 11:18:49+01",NULL,NULL,NULL
32036,801,4,"5","277525-10","2020-11-09 11:18:49+01","2021-03-26 12:58:31+01",NULL,NULL,NULL
26282,801,4,"6","274405-07","2020-06-15 08:33:49+02","2021-03-26 12:58:31+01",NULL,NULL,NULL
21341,804,0,"2","272449-02","2020-06-17 07:07:23+02","2021-04-18 14:17:50+02",NULL,NULL,NULL
21314,804,0,"6","271845-06","2020-06-17 07:10:12+02","2022-03-30 11:54:47+02",NULL,NULL,NULL
21338,804,1,"1","273404-10","2020-06-17 07:07:24+02","2020-12-17 00:08:05+01",NULL,NULL,NULL
21336,804,1,"3","274795-09","2020-06-17 07:07:24+02","2020-09-16 23:34:55+02",NULL,NULL,NULL
21329,804,2,"2","273827-02","2020-06-17 07:07:24+02","2021-05-24 19:11:41+02",NULL,NULL,NULL
21328,804,2,"3","274690-07","2020-06-17 07:07:24+02","2020-10-26 11:35:27+01",NULL,NULL,NULL
21326,804,2,"5","274774-10","2020-06-17 07:07:24+02","2021-03-29 11:01:02+02",NULL,NULL,NULL
21325,804,2,"6","272669-09","2020-06-17 07:07:24+02","2021-06-11 19:12:34+02",NULL,NULL,NULL
21324,804,2,"7","272450-04","2020-06-17 07:07:24+02","2020-10-05 10:20:28+02",NULL,NULL,NULL
71322,806,1,"4","273692-05","2020-06-18 10:08:35+02","2021-12-17 09:12:43+01",NULL,NULL,NULL
71319,806,1,"7","274888-03","2020-06-18 10:08:35+02","2020-09-30 08:25:48+02",NULL,NULL,NULL
71317,806,2,"1","274685-08","2020-06-18 10:08:35+02","2020-12-18 13:02:42+01",NULL,NULL,NULL
71315,806,2,"3","273473-05","2020-06-18 10:08:35+02","2021-07-05 10:54:35+02",NULL,NULL,NULL
74081,806,2,"3","281912-05","2021-07-05 10:54:35+02","2021-08-09 02:29:04+02",NULL,NULL,NULL
71312,806,2,"6","274870-02","2020-06-18 10:08:35+02","2021-02-20 01:52:13+01",NULL,NULL,NULL
71305,806,3,"0","273191-01","2020-08-06 03:13:51+02","2020-10-12 02:06:38+02",NULL,NULL,NULL
71311,806,3,"2","273191-10","2020-06-18 10:08:35+02","2021-02-02 07:03:24+01",NULL,NULL,NULL
72707,811,1,"0","273188-04","2020-06-23 14:01:19+02","2021-06-18 10:58:56+02",NULL,NULL,NULL
72700,811,2,"0","275609-02","2020-06-23 14:01:19+02","2020-09-18 13:53:39+02",NULL,NULL,NULL
72699,811,2,"1","275851-05","2020-06-23 14:01:19+02","2020-09-24 20:04:52+02",NULL,NULL,NULL
72695,811,2,"5","274964-03","2020-06-23 14:01:19+02","2020-09-17 13:03:50+02",NULL,NULL,NULL
72692,811,3,"0","272530-01","2020-06-23 14:01:19+02","2021-06-18 10:59:06+02",NULL,NULL,NULL
72663,811,3,"0","279517-09","2021-06-18 10:59:06+02","2022-03-21 14:50:52+01",NULL,NULL,NULL
72691,811,3,"1","272472-10","2020-06-23 14:01:20+02","2021-07-07 10:46:38+02",NULL,NULL,NULL
72690,811,3,"2","271842-09","2020-06-23 14:01:20+02","2022-02-11 13:29:03+01",NULL,NULL,NULL
72689,811,3,"3","275365-10","2020-06-23 14:01:20+02","2022-03-21 14:50:39+01",NULL,NULL,NULL
72688,811,3,"4","272472-06","2020-06-23 14:01:20+02","2020-11-12 12:55:52+01",NULL,NULL,NULL
72667,811,3,"4","278034-08","2020-11-12 12:55:52+01","2022-03-21 14:50:52+01",NULL,NULL,NULL
72687,811,3,"5","271847-06","2020-06-23 14:01:20+02","2021-06-18 10:59:19+02",NULL,NULL,NULL
72662,811,3,"5","281026-05","2021-06-18 10:59:19+02","2022-03-21 14:51:06+01",NULL,NULL,NULL
72686,811,3,"6","272472-01","2020-06-23 14:01:20+02","2021-06-18 10:58:50+02",NULL,NULL,NULL
72666,811,3,"6","283323-06","2021-06-18 10:58:50+02","2022-03-21 14:50:36+01",NULL,NULL,NULL
72685,811,3,"7","272450-07","2020-06-23 14:01:20+02","2021-06-18 10:58:53+02",NULL,NULL,NULL
72676,811,7,"1","273188-07","2020-06-23 15:19:58+02","2021-12-09 13:04:20+01",NULL,NULL,NULL
18393,816,1,"3","273692-04","2020-07-13 10:04:17+02","2021-04-26 15:13:29+02",NULL,NULL,NULL
18392,816,1,"4","273692-07","2020-07-13 10:04:18+02","2021-04-26 15:13:32+02",NULL,NULL,NULL
18377,816,2,"1","273701-07","2020-07-13 10:04:18+02","2021-03-31 08:55:37+02",NULL,NULL,NULL
18364,816,2,"5","273629-08","2020-07-13 10:04:38+02","2020-10-15 09:10:23+02",NULL,NULL,NULL
18366,816,3,"0","274870-01","2020-07-13 10:04:34+02","2021-06-22 13:17:53+02",NULL,NULL,NULL
18363,816,3,"1","273692-03","2020-07-13 10:04:38+02","2021-06-22 13:17:46+02",NULL,NULL,NULL
18383,816,3,"2","273386-02","2020-07-13 10:04:18+02","2021-06-22 13:17:49+02",NULL,NULL,NULL
18382,816,3,"3","273356-04","2020-07-13 10:04:18+02","2021-06-22 13:17:51+02",NULL,NULL,NULL
18365,816,3,"4","273473-09","2020-07-13 10:04:34+02","2021-06-22 13:17:54+02",NULL,NULL,NULL
18362,816,3,"5","273479-10","2020-07-13 10:04:38+02","2021-06-22 13:17:46+02",NULL,NULL,NULL
18381,816,3,"6","273407-03","2020-07-13 10:04:18+02","2021-06-22 13:17:49+02",NULL,NULL,NULL
18367,816,3,"7","275112-02","2020-07-13 10:04:33+02","2021-06-22 13:17:51+02",NULL,NULL,NULL
18361,816,4,"3","275851-07","2020-07-13 10:05:08+02","2021-03-29 15:41:27+02",NULL,NULL,NULL
47477,816,4,"3","279925-08","2021-03-29 15:41:27+02","2021-05-27 13:47:01+02",NULL,NULL,NULL
36593,820,0,"9","278468-08","2020-12-15 15:28:46+01","2021-06-21 16:46:18+02",NULL,NULL,NULL
21600,820,3,"2","272471-07","2020-08-11 11:24:41+02","2021-08-10 14:16:09+02",NULL,NULL,NULL
21597,820,3,"4","274888-06","2020-08-11 11:28:44+02","2022-02-16 11:19:17+01",NULL,NULL,NULL
21595,820,3,"5","272462-03","2020-08-11 11:29:01+02","2021-08-10 15:30:32+02",NULL,NULL,NULL
21592,820,3,"6","274604-06","2020-08-11 11:47:01+02","2022-02-16 14:50:31+01",NULL,NULL,NULL
21599,820,3,"7","275034-08","2020-08-11 11:24:41+02","2022-02-16 13:53:32+01",NULL,NULL,NULL
21594,820,3,"8","275034-03","2020-08-11 11:45:21+02","2021-08-10 15:57:53+02",NULL,NULL,NULL
81083,820,3,"8","283723-03","2021-08-10 15:57:53+02","2022-03-17 13:56:42+01",NULL,NULL,NULL
21596,820,3,"9","274885-08","2020-08-11 11:28:44+02","2021-08-10 15:30:37+02",NULL,NULL,NULL
62077,820,4,"7","279476-08","2021-05-19 14:47:09+02","2022-01-27 16:47:56+01",NULL,NULL,NULL
14351,820,4,"8","273429-08","2020-06-10 15:30:21+02","2021-09-30 15:54:53+02",NULL,NULL,NULL
14350,820,5,"10","272449-07","2020-06-10 15:30:21+02","2021-06-15 13:07:19+02",NULL,NULL,NULL
14357,820,5,"11","271593-01","2020-06-10 15:27:31+02","2021-06-15 12:00:36+02",NULL,NULL,NULL
70027,820,5,"3","281835-07","2021-06-15 11:44:32+02","2021-08-10 14:13:32+02",NULL,NULL,NULL
70026,820,5,"4","280994-10","2021-06-15 11:44:33+02","2021-08-10 15:30:26+02",NULL,NULL,NULL
70021,820,5,"5","283028-04","2021-06-15 13:07:17+02","2021-08-10 15:57:44+02",NULL,NULL,NULL
70018,820,5,"6","283290-10","2021-06-15 13:18:59+02","2021-08-10 17:46:39+02",NULL,NULL,NULL
70028,820,5,"7","281613-04","2021-06-15 11:42:47+02","2021-08-10 17:40:34+02",NULL,NULL,NULL
81082,820,5,"7","283667-12","2021-08-10 17:40:34+02","2021-09-22 02:09:40+02",NULL,NULL,NULL
14337,820,5,"8","268871-07","2020-06-10 16:07:57+02","2020-12-15 15:18:45+01",NULL,NULL,NULL
36594,820,5,"8","277751-06","2020-12-15 15:18:45+01","2021-06-15 11:42:42+02",NULL,NULL,NULL
14353,820,5,"9","272470-03","2020-06-10 15:28:23+02","2020-12-15 15:18:11+01",NULL,NULL,NULL
36595,820,5,"9","277708-08","2020-12-15 15:18:11+01","2021-06-15 11:44:33+02",NULL,NULL,NULL
70025,820,5,"9","279559-02","2021-06-15 11:44:33+02","2021-08-10 17:47:55+02",NULL,NULL,NULL
14248,820,6,"8","272232-08","2020-06-10 18:24:19+02","2021-12-07 09:38:13+01",NULL,NULL,NULL
14316,820,6,"9","272279-02","2020-06-10 16:16:35+02","2020-09-30 10:51:28+02",NULL,NULL,NULL
27897,820,6,"9","276814-06","2020-09-30 10:51:28+02","2021-12-07 09:33:59+01",NULL,NULL,NULL
20256,824,1,"0","273696-10","2020-07-29 14:19:24+02","2021-12-13 12:27:16+01",NULL,NULL,NULL
20249,824,1,"7","272858-09","2020-07-29 14:19:25+02","2021-09-27 14:00:41+02",NULL,NULL,NULL
20234,824,3,"1","275034-05","2020-07-29 14:25:47+02","2021-05-13 19:22:57+02",NULL,NULL,NULL
20239,824,3,"3","274876-04","2020-07-29 14:19:26+02","2021-03-23 13:41:29+01",NULL,NULL,NULL
20238,824,3,"4","275115-10","2020-07-29 14:19:26+02","2021-05-13 19:23:05+02",NULL,NULL,NULL
20233,824,3,"5","275439-09","2020-07-29 14:28:52+02","2021-05-13 19:22:57+02",NULL,NULL,NULL
20237,824,3,"6","275112-04","2020-07-29 14:19:26+02","2021-05-13 19:23:06+02",NULL,NULL,NULL
20271,824,4,"1","275540-07","2020-07-29 14:19:23+02","2021-06-08 18:18:20+02",NULL,NULL,NULL
20270,824,4,"2","275543-07","2020-07-29 14:19:23+02","2021-06-08 18:18:20+02",NULL,NULL,NULL
20269,824,4,"3","273689-07","2020-07-29 14:19:23+02","2021-06-08 18:18:20+02",NULL,NULL,NULL
20267,824,4,"5","275110-09","2020-07-29 14:19:23+02","2020-11-23 12:38:58+01",NULL,NULL,NULL
20266,824,4,"6","275541-07","2020-07-29 14:19:23+02","2020-11-18 19:51:32+01",NULL,NULL,NULL
32760,824,4,"6","276602-04","2020-11-18 19:51:32+01","2021-06-08 18:18:20+02",NULL,NULL,NULL
20283,825,3,"2","272103-08","2020-03-02 13:41:43+01","2020-10-06 13:22:23+02",NULL,NULL,NULL
20282,825,3,"3","270018-02","2020-03-02 13:41:58+01","2020-10-06 13:21:53+02",NULL,NULL,NULL
28441,825,3,"5","274183-02","2020-10-06 13:22:05+02","2022-03-27 15:20:55+02",NULL,NULL,NULL
28447,825,3,"6","276668-08","2020-10-06 13:21:46+02","2022-03-27 15:20:58+02",NULL,NULL,NULL
28443,825,3,"7","274282-07","2020-10-06 13:21:53+02","2022-03-27 15:21:11+02",NULL,NULL,NULL
20274,825,4,"5","273383-02","2020-06-09 11:48:12+02","2020-08-14 11:02:52+02",NULL,NULL,NULL
20286,825,4,"6","260864-05","2019-06-12 19:49:33+02","2019-11-27 04:02:14+01",NULL,NULL,NULL
24807,830,1,"0","260878-06","2019-05-07 05:02:04+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24811,830,1,"1","260734-01","2019-04-18 10:23:58+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24814,830,1,"2","260956-08","2019-04-04 03:14:54+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24813,830,1,"3","261321-07","2019-04-04 03:14:55+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24802,830,1,"3","262677-08","2019-07-29 10:24:15+02","2020-03-09 05:27:56+01",NULL,NULL,NULL
24806,830,1,"4","256299-07","2019-05-07 05:02:04+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24801,830,1,"4","261980-08","2019-07-29 10:24:15+02","2020-04-28 08:57:28+02",NULL,NULL,NULL
24815,830,1,"5","247184-02","2019-03-27 23:46:48+01","2019-07-29 10:24:15+02",NULL,NULL,NULL
24810,830,1,"6","262103-07","2019-04-18 10:23:58+02","2019-07-29 10:24:15+02",NULL,NULL,NULL
24809,830,1,"7","261212-08","2019-04-18 10:23:58+02","2019-07-29 10:24:16+02",NULL,NULL,NULL
24794,830,3,"1","241178-05","2019-09-20 15:09:25+02","2020-07-30 06:43:39+02",NULL,NULL,NULL
24792,830,3,"2","246503-06","2019-10-28 23:46:36+01","2020-07-30 06:43:44+02",NULL,NULL,NULL
24789,830,3,"3","245291-06","2019-11-30 19:29:06+01","2020-07-30 06:43:55+02",NULL,NULL,NULL
24871,831,0,"0","261367-03","2020-01-18 04:47:29+01","2020-11-04 11:04:23+01",NULL,NULL,NULL
24886,831,0,"2","261367-02","2019-05-23 00:01:33+02","2019-08-23 08:48:37+02",NULL,NULL,NULL
24883,831,0,"6","261870-03","2019-05-23 00:01:33+02","2020-01-28 15:39:01+01",NULL,NULL,NULL
24900,831,1,"5","262046-10","2019-05-22 23:59:37+02","2020-01-20 09:12:35+01",NULL,NULL,NULL
24861,831,1,"7","261532-03","2020-02-27 17:22:01+01","2021-12-07 11:48:46+01",NULL,NULL,NULL
24867,831,2,"0","261594-05","2020-02-13 02:25:40+01","2021-05-30 22:37:37+02",NULL,NULL,NULL
24897,831,2,"5","261212-09","2019-05-22 23:59:39+02","2020-09-18 00:13:41+02",NULL,NULL,NULL
24870,831,2,"7","261617-08","2020-01-20 03:46:31+01","2022-03-15 07:25:15+01",NULL,NULL,NULL
24896,831,3,"1","261446-10","2019-05-22 23:59:39+02","2021-06-08 03:40:29+02",NULL,NULL,NULL
24893,831,3,"2","261582-05","2019-05-23 00:00:09+02","2021-10-27 07:38:10+02",NULL,NULL,NULL
24903,831,3,"4","261868-05","2019-05-22 23:50:47+02","2021-10-27 07:38:00+02",NULL,NULL,NULL
24895,831,3,"5","260867-07","2019-05-22 23:59:39+02","2021-10-27 07:38:10+02",NULL,NULL,NULL
24902,831,3,"7","261319-04","2019-05-22 23:59:33+02","2019-12-30 19:44:37+01",NULL,NULL,NULL
24899,831,4,"1","261316-06","2019-05-22 23:59:39+02","2020-06-25 01:20:05+02",NULL,NULL,NULL
24901,831,4,"4","262106-03","2019-05-22 23:59:37+02","2020-06-24 18:43:58+02",NULL,NULL,NULL
58375,831,4,"6","278532-09","2021-04-28 10:22:14+02","2021-11-16 05:01:57+01",NULL,NULL,NULL
24907,831,4,"7","261208-10","2019-05-22 23:50:47+02","2020-06-04 15:52:57+02",NULL,NULL,NULL
24959,832,0,"2","273356-05","2020-07-27 07:31:12+02","2021-05-07 10:59:58+02",NULL,NULL,NULL
24945,832,2,"2","274690-05","2020-07-27 10:18:56+02","2021-05-07 10:58:30+02",NULL,NULL,NULL
25002,832,4,"2","275110-04","2020-07-27 07:24:18+02","2021-05-07 11:48:01+02",NULL,NULL,NULL
60757,832,4,"2","279731-04","2021-05-07 11:48:01+02","2021-06-11 14:42:59+02",NULL,NULL,NULL
24999,832,4,"5","272012-08","2020-07-27 07:24:18+02","2021-01-14 15:46:46+01",NULL,NULL,NULL
24995,832,4,"9","275249-02","2020-07-27 07:24:18+02","2021-06-11 14:17:27+02",NULL,NULL,NULL
24990,832,5,"2","274958-02","2020-07-27 07:24:18+02","2021-05-07 10:57:48+02",NULL,NULL,NULL
60755,832,5,"2","279587-08","2021-05-07 18:49:52+02","2021-06-11 14:42:48+02",NULL,NULL,NULL
24963,832,7,"11","274794-05","2020-07-27 07:31:05+02","2020-10-09 09:31:08+02",NULL,NULL,NULL
24952,832,7,"2","273386-05","2020-07-27 07:31:53+02","2021-05-07 10:57:46+02",NULL,NULL,NULL
60754,832,7,"2","279213-06","2021-05-07 19:05:44+02","2021-06-11 14:42:31+02",NULL,NULL,NULL
39605,833,0,"1","280497-04","2021-01-28 13:09:23+01","2021-03-04 07:00:10+01",NULL,NULL,NULL
25049,833,0,"6","212411-07","2019-02-20 05:18:33+01","2019-08-21 11:50:05+02",NULL,NULL,NULL
